Cycle,CommandPos-0,FeedbackPos-0,CommandPos-1,FeedbackPos-1,CommandPos-2,FeedbackPos-2
8961.00,66809.192944949,66782.000000000,133618.385889898,133565.000000000,200427.578834848,200347.000000000
8962.00,66835.916622127,66809.000000000,133671.833244254,133618.000000000,200507.749866382,200428.000000000
8963.00,66862.640299305,66836.000000000,133725.280598610,133672.000000000,200587.920897916,200508.000000000
8964.00,66889.363976483,66863.000000000,133778.727952966,133725.000000000,200668.091929449,200588.000000000
8965.00,66916.087653661,66889.000000000,133832.175307322,133779.000000000,200748.262960983,200668.000000000
8966.00,66942.811330839,66916.000000000,133885.622661678,133832.000000000,200828.433992517,200748.000000000
8967.00,66969.535008017,66943.000000000,133939.070016034,133886.000000000,200908.605024051,200828.000000000
8968.00,66996.258685195,66970.000000000,133992.517370390,133939.000000000,200988.776055585,200909.000000000
8969.00,67022.982362373,66996.000000000,134045.964724746,133993.000000000,201068.947087119,200989.000000000
8970.00,67049.706039551,67023.000000000,134099.412079102,134046.000000000,201149.118118653,201069.000000000
8971.00,67076.429716729,67050.000000000,134152.859433458,134099.000000000,201229.289150187,201149.000000000
8972.00,67103.153393907,67076.000000000,134206.306787814,134153.000000000,201309.460181721,201229.000000000
8973.00,67129.877071085,67103.000000000,134259.754142170,134206.000000000,201389.631213255,201309.000000000
8974.00,67156.600748263,67130.000000000,134313.201496526,134260.000000000,201469.802244789,201390.000000000
8975.00,67183.324425441,67157.000000000,134366.648850882,134313.000000000,201549.973276323,201470.000000000
8976.00,67210.048102619,67183.000000000,134420.096205238,134367.000000000,201630.144307857,201550.000000000
8977.00,67236.771779797,67210.000000000,134473.543559594,134420.000000000,201710.315339391,201630.000000000
8978.00,67263.495456975,67237.000000000,134526.990913950,134474.000000000,201790.486370925,201710.000000000
8979.00,67290.219134153,67263.000000000,134580.438268306,134527.000000000,201870.657402459,201790.000000000
8980.00,67316.942811331,67290.000000000,134633.885622662,134580.000000000,201950.828433992,201871.000000000
8981.00,67343.666488509,67317.000000000,134687.332977018,134634.000000000,202030.999465526,201951.000000000
8982.00,67370.390165687,67344.000000000,134740.780331374,134687.000000000,202111.170497060,202031.000000000
8983.00,67397.113842865,67370.000000000,134794.227685730,134741.000000000,202191.341528594,202111.000000000
8984.00,67423.837520043,67397.000000000,134847.675040086,134794.000000000,202271.512560128,202191.000000000
8985.00,67450.561197221,67424.000000000,134901.122394441,134848.000000000,202351.683591662,202272.000000000
8986.00,67477.284874399,67451.000000000,134954.569748797,134901.000000000,202431.854623196,202352.000000000
8987.00,67504.008551577,67477.000000000,135008.017103153,134955.000000000,202512.025654730,202432.000000000
8988.00,67530.732228755,67504.000000000,135061.464457509,135008.000000000,202592.196686264,202512.000000000
8989.00,67557.455905933,67531.000000000,135114.911811865,135061.000000000,202672.367717798,202592.000000000
8990.00,67584.179583111,67557.000000000,135168.359166221,135115.000000000,202752.538749332,202672.000000000
8991.00,67610.903260289,67584.000000000,135221.806520577,135168.000000000,202832.709780866,202753.000000000
8992.00,67637.626937467,67611.000000000,135275.253874933,135222.000000000,202912.880812400,202833.000000000
8993.00,67664.350614645,67638.000000000,135328.701229289,135275.000000000,202993.051843934,202913.000000000
8994.00,67691.074291823,67664.000000000,135382.148583645,135329.000000000,203073.222875468,202993.000000000
8995.00,67717.797969001,67691.000000000,135435.595938001,135382.000000000,203153.393907002,203073.000000000
8996.00,67744.521646179,67718.000000000,135489.043292357,135436.000000000,203233.564938536,203153.000000000
8997.00,67771.245323357,67745.000000000,135542.490646713,135489.000000000,203313.735970069,203234.000000000
8998.00,67797.969000535,67771.000000000,135595.938001069,135542.000000000,203393.907001603,203314.000000000
8999.00,67824.692677712,67798.000000000,135649.385355425,135596.000000000,203474.078033137,203394.000000000
9000.00,67851.416354890,67825.000000000,135702.832709781,135649.000000000,203554.249064671,203474.000000000
9001.00,67878.140032068,67851.000000000,135756.280064137,135703.000000000,203634.420096205,203554.000000000
9002.00,67904.863709246,67878.000000000,135809.727418493,135756.000000000,203714.591127739,203634.000000000
9003.00,67931.587386424,67905.000000000,135863.174772849,135810.000000000,203794.762159273,203715.000000000
9004.00,67958.311063602,67932.000000000,135916.622127205,135863.000000000,203874.933190807,203795.000000000
9005.00,67985.034740780,67958.000000000,135970.069481561,135917.000000000,203955.104222341,203875.000000000
9006.00,68011.758417958,67985.000000000,136023.516835917,135970.000000000,204035.275253875,203955.000000000
9007.00,68038.482095136,68012.000000000,136076.964190273,136024.000000000,204115.446285409,204035.000000000
9008.00,68065.205772314,68038.000000000,136130.411544629,136077.000000000,204195.617316943,204115.000000000
9009.00,68091.929449492,68065.000000000,136183.858898985,136130.000000000,204275.788348477,204196.000000000
9010.00,68118.653126670,68092.000000000,136237.306253340,136184.000000000,204355.959380011,204276.000000000
9011.00,68145.376803848,68119.000000000,136290.753607696,136237.000000000,204436.130411545,204356.000000000
9012.00,68172.100481026,68145.000000000,136344.200962052,136291.000000000,204516.301443079,204436.000000000
9013.00,68198.824158204,68172.000000000,136397.648316408,136344.000000000,204596.472474613,204516.000000000
9014.00,68225.547835382,68199.000000000,136451.095670764,136398.000000000,204676.643506146,204596.000000000
9015.00,68252.271512560,68226.000000000,136504.543025120,136451.000000000,204756.814537680,204677.000000000
9016.00,68278.995189738,68252.000000000,136557.990379476,136505.000000000,204836.985569214,204757.000000000
9017.00,68305.718866916,68279.000000000,136611.437733832,136558.000000000,204917.156600748,204837.000000000
9018.00,68332.442544094,68306.000000000,136664.885088188,136611.000000000,204997.327632282,204917.000000000
9019.00,68359.166221272,68332.000000000,136718.332442544,136665.000000000,205077.498663816,204997.000000000
9020.00,68385.889898450,68359.000000000,136771.779796900,136718.000000000,205157.669695350,205077.000000000
9021.00,68412.613575628,68386.000000000,136825.227151256,136772.000000000,205237.840726884,205158.000000000
9022.00,68439.337252806,68413.000000000,136878.674505612,136825.000000000,205318.011758418,205238.000000000
9023.00,68466.060929984,68439.000000000,136932.121859968,136879.000000000,205398.182789952,205318.000000000
9024.00,68492.784607162,68466.000000000,136985.569214324,136932.000000000,205478.353821486,205398.000000000
9025.00,68519.508284340,68493.000000000,137039.016568680,136986.000000000,205558.524853020,205478.000000000
9026.00,68546.231961518,68520.000000000,137092.463923036,137039.000000000,205638.695884554,205559.000000000
9027.00,68572.955638696,68546.000000000,137145.911277392,137092.000000000,205718.866916088,205639.000000000
9028.00,68599.679315874,68573.000000000,137199.358631748,137146.000000000,205799.037947622,205719.000000000
9029.00,68626.402993052,68600.000000000,137252.805986104,137199.000000000,205879.208979156,205799.000000000
9030.00,68653.126670230,68626.000000000,137306.253340460,137253.000000000,205959.380010689,205879.000000000
9031.00,68679.850347408,68653.000000000,137359.700694816,137306.000000000,206039.551042223,205959.000000000
9032.00,68706.574024586,68680.000000000,137413.148049172,137360.000000000,206119.722073757,206040.000000000
9033.00,68733.297701764,68707.000000000,137466.595403528,137413.000000000,206199.893105291,206120.000000000
9034.00,68760.021378942,68733.000000000,137520.042757883,137467.000000000,206280.064136825,206200.000000000
9035.00,68786.745056120,68760.000000000,137573.490112239,137520.000000000,206360.235168359,206280.000000000
9036.00,68813.468733298,68787.000000000,137626.937466595,137573.000000000,206440.406199893,206360.000000000
9037.00,68840.192410476,68813.000000000,137680.384820951,137627.000000000,206520.577231427,206440.000000000
9038.00,68866.916087654,68840.000000000,137733.832175307,137680.000000000,206600.748262961,206521.000000000
9039.00,68893.639764832,68867.000000000,137787.279529663,137734.000000000,206680.919294495,206601.000000000
9040.00,68920.363442010,68894.000000000,137840.726884019,137787.000000000,206761.090326029,206681.000000000
9041.00,68947.087119188,68920.000000000,137894.174238375,137841.000000000,206841.261357563,206761.000000000
9042.00,68973.810796366,68947.000000000,137947.621592731,137894.000000000,206921.432389097,206841.000000000
9043.00,69000.534473544,68974.000000000,138001.068947087,137948.000000000,207001.603420631,206921.000000000
9044.00,69027.258150722,69001.000000000,138054.516301443,138001.000000000,207081.774452165,207002.000000000
9045.00,69053.981827900,69027.000000000,138107.963655799,138055.000000000,207161.945483699,207082.000000000
9046.00,69080.705505078,69054.000000000,138161.411010155,138108.000000000,207242.116515233,207162.000000000
9047.00,69107.429182256,69081.000000000,138214.858364511,138161.000000000,207322.287546766,207242.000000000
9048.00,69134.152859434,69107.000000000,138268.305718867,138215.000000000,207402.458578300,207322.000000000
9049.00,69160.876536611,69134.000000000,138321.753073223,138268.000000000,207482.629609834,207402.000000000
9050.00,69187.600213789,69161.000000000,138375.200427579,138322.000000000,207562.800641368,207483.000000000
9051.00,69214.323890967,69188.000000000,138428.647781935,138375.000000000,207642.971672902,207563.000000000
9052.00,69241.047568145,69214.000000000,138482.095136291,138429.000000000,207723.142704436,207643.000000000
9053.00,69267.771245323,69241.000000000,138535.542490647,138482.000000000,207803.313735970,207723.000000000
9054.00,69294.494922501,69268.000000000,138588.989845003,138536.000000000,207883.484767504,207803.000000000
9055.00,69321.218599679,69294.000000000,138642.437199359,138589.000000000,207963.655799038,207883.000000000
9056.00,69347.942276857,69321.000000000,138695.884553715,138642.000000000,208043.826830572,207964.000000000
9057.00,69374.665954035,69348.000000000,138749.331908071,138696.000000000,208123.997862106,208044.000000000
9058.00,69401.389631213,69375.000000000,138802.779262427,138749.000000000,208204.168893640,208124.000000000
9059.00,69428.113308391,69401.000000000,138856.226616782,138803.000000000,208284.339925174,208204.000000000
9060.00,69454.836985569,69428.000000000,138909.673971138,138856.000000000,208364.510956708,208284.000000000
9061.00,69481.560662747,69455.000000000,138963.121325494,138910.000000000,208444.681988242,208365.000000000
9062.00,69508.284339925,69482.000000000,139016.568679850,138963.000000000,208524.853019776,208445.000000000
9063.00,69535.008017103,69508.000000000,139070.016034206,139017.000000000,208605.024051309,208525.000000000
9064.00,69561.731694281,69535.000000000,139123.463388562,139070.000000000,208685.195082843,208605.000000000
9065.00,69588.455371459,69562.000000000,139176.910742918,139123.000000000,208765.366114377,208685.000000000
9066.00,69615.179048637,69588.000000000,139230.358097274,139177.000000000,208845.537145911,208765.000000000
9067.00,69641.902725815,69615.000000000,139283.805451630,139230.000000000,208925.708177445,208846.000000000
9068.00,69668.626402993,69642.000000000,139337.252805986,139284.000000000,209005.879208979,208926.000000000
9069.00,69695.350080171,69669.000000000,139390.700160342,139337.000000000,209086.050240513,209006.000000000
9070.00,69722.073757349,69695.000000000,139444.147514698,139391.000000000,209166.221272047,209086.000000000
9071.00,69748.797434527,69722.000000000,139497.594869054,139444.000000000,209246.392303581,209166.000000000
9072.00,69775.521111705,69749.000000000,139551.042223410,139498.000000000,209326.563335115,209246.000000000
9073.00,69802.244788883,69776.000000000,139604.489577766,139551.000000000,209406.734366649,209327.000000000
9074.00,69828.968466061,69802.000000000,139657.936932122,139604.000000000,209486.905398183,209407.000000000
9075.00,69855.692143239,69829.000000000,139711.384286478,139658.000000000,209567.076429717,209487.000000000
9076.00,69882.415820417,69856.000000000,139764.831640834,139711.000000000,209647.247461251,209567.000000000
9077.00,69909.139497595,69882.000000000,139818.278995190,139765.000000000,209727.418492785,209647.000000000
